year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2007,5,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",28,5,4.19,0,0.81,0,0,1,0,490,467,0,23,0,0
2007,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6736,1093,228.67,71.22,270.6,8.08,514.43,17,16,52612,9291,5906,11957,261,25197
2007,5,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",91,20,4.73,0,7.04,0,8.24,1,0,940,270,0,344,0,326
2007,6,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",24,10,3.38,0.96,4.66,0,1,0,0,434,156,117,137,0,24
2007,6,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",51,18,2.2,0.01,10.66,0,5.13,0,0,2578,208,2,1867,0,501
2007,6,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",122,39,21.69,2.36,12.58,0,2.36,4,0,2491,1428,250,716,0,97
2007,6,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",163,56,20.33,1.24,25.91,0,8.52,1,0,2736,1141,139,1089,0,367
2007,6,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",776,173,25.12,1.31,60.57,0,86.01,7,3,11547,994,117,3615,0,6821
2007,6,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",270,77,26.92,4.88,36.88,0,8.32,24,1,3415,1360,382,1223,0,450
2007,6,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,4,3.8,0,0.2,0,0,0,0,160,150,0,10,0,0
2007,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6560,1507,296.66,86.21,323.56,12.65,787.91,19,17,95802,13996,8461,21771,310,51264
2007,6,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",91,26,3.84,2,8.98,0,11.18,0,0,1635,287,153,402,0,793
2007,7,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",38,9,1.36,0,4.49,0,3.14,0,0,645,38,0,285,0,322
2007,7,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",44,8,0.1,0,3.28,0,4.62,2,0,677,8,0,375,0,294
2007,7,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",156,61,34.51,7.52,10.1,0,8.87,6,1,4593,2556,945,510,0,582
2007,7,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",172,52,14.59,3.43,28.15,0,5.84,0,1,1774,375,162,982,0,255
2007,7,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",714,190,35.44,5.57,51.85,0,97.13,3,3,11537,1417,300,2798,0,7022
2007,7,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",243,56,29.01,4.48,14.62,0,7.89,14,1,2705,1196,515,516,0,478
2007,7,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,5,3,0,2,0,0,3,1,190,122,0,68,0,0
2007,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6773,1580,297.5,75.6,336.82,6.35,863.72,14,33,91962,13697,7169,17220,249,53627
2007,7,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",92,15,4.88,1,3.08,0,6.04,3,0,782,138,120,233,0,291
2007,8,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",50,13,3.47,0.44,3.26,0.64,5.19,1,0,1121,226,17,182,18,678
2007,8,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",156,70,40.73,7.07,10.02,0,12.18,5,1,4180,2335,568,506,0,771
2007,8,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",178,40,7.54,3.8,23.5,0,5.16,0,1,1743,262,166,900,0,415
2007,8,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",658,192,42.46,0,65.2,0,84.33,9,5,12778,2749,0,4054,0,5975
2007,8,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",267,81,20.67,2.73,44.82,0,12.78,2,2,3266,688,250,1662,0,666
2007,8,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,7,5.36,0,1.64,0,0,1,0,290,261,0,29,0,0
2007,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6846,1453,270.17,75.09,366.83,12.13,728.79,47,63,83009,11781,7630,18901,260,44437
2007,8,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",70,17,7.66,0,4.9,0,4.44,0,1,1336,479,0,490,0,367
2007,9,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",48,6,0.2,0,1.47,0,4.33,0,1,405,11,0,167,0,227
2007,9,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",105,33,19.19,3.54,7.15,0,3.11,2,1,2113,1305,210,285,0,313
2007,9,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",175,14,5.51,0,5.35,0,3.14,0,0,313,142,0,103,0,68
2007,9,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",567,99,18.43,1.89,36.3,0,42.38,4,2,4837,651,105,1311,0,2770
2007,9,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",247,48,8.29,2.03,28.98,0,8.69,0,0,1866,306,173,973,0,414
2007,9,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",27,6,3.91,0,2.09,0,0,0,0,209,150,0,59,0,0
2007,9,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6490,725,137.48,23.94,185.04,4.18,374.37,38,12,32010,5398,1451,6667,107,18387
2007,9,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",85,16,2.66,1,6.01,1,5.33,0,0,609,73,39,344,32,121
2007,10,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",50,12,1.46,0.2,1.97,0,8.37,2,1,1363,209,20,435,0,699
2007,10,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",147,30,19.02,1.78,6.41,0,2.8,5,2,1564,1019,114,264,0,167
2007,10,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",176,20,5.31,1.3,9.79,0,3.6,0,0,559,167,31,251,0,110
2007,10,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",583,113,16.97,0.12,46.2,0,49.72,5,3,5446,667,5,1852,0,2922
2007,10,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",259,54,13.6,1,30.26,0,9.15,5,1,1803,558,69,830,0,346
2007,10,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,9,4.19,1,3.81,0,0,0,0,447,242,79,126,0,0
2007,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6811,1013,172.84,28.07,244.93,4.86,562.3,25,20,46597,7232,3351,8959,218,26837
2007,10,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",93,18,1.85,0,5.96,0,10.19,1,1,625,110,0,145,0,370
2007,11,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",50,12,1.4,0,4.69,0,5.91,1,0,782,62,0,186,0,534
2007,11,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",,,,,,,,,,,,,,,
2007,11,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",145,15,7.46,0,5.71,0,1.83,0,1,360,149,0,146,0,65
2007,11,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",586,116,14.07,0,59.82,0,42.12,3,0,4953,681,0,1729,0,2543
2007,11,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",285,54,16.61,1,33,0,3.4,0,1,2017,896,77,929,0,115
2007,11,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,11,6.78,0,3.22,0,1,1,0,492,358,0,79,0,55
2007,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6454,851,195.54,9,187.73,3.42,455.3,25,12,34108,7194,439,5588,71,20816
2007,11,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",87,22,5.45,0,7.47,0,9.09,0,0,900,195,0,255,0,450
2007,12,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",47,13,0.27,1.17,3.83,0.89,6.83,8,1,1320,68,207,169,34,842
2007,12,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",145,61,21.28,1.77,28,0,9.95,3,0,3447,1132,139,1459,0,717
2007,12,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",616,201,25.04,0.87,80.02,0,95.07,16,4,10800,1328,13,3291,0,6168
2007,12,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",222,85,16.46,5.71,51.57,0,11.26,7,1,4954,753,1142,2193,0,866
2007,12,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,7,2.16,1,3.84,0,0,3,0,472,107,112,253,0,0
2007,12,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6527,1789,302.22,182.37,527.83,9.45,767.13,135,54,102379,13631,16238,27673,269,44568
2007,12,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",75,24,6.13,0.97,9.73,0,7.17,4,2,1396,478,100,415,0,403
2008,1,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",42,7,0.45,0,2.39,0,4.16,1,3,562,30,0,275,0,257
2008,1,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",150,32,16.18,0,12.31,0,3.51,2,1,1108,622,0,379,0,107
2008,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",491,141,26.19,1.27,69.6,0,43.94,7,7,6007,915,126,2398,0,2568
2008,1,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",199,61,10.32,3.98,43.25,0,3.45,4,5,2559,403,356,1671,0,129
2008,1,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,16,7.7,3.56,4.74,0,0,3,0,881,407,310,164,0,0
2008,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6738,1413,250.22,95.16,515.58,7.15,544.89,117,39,81812,12568,8810,27967,218,32249
2008,1,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",46,12,5.24,0.12,4.76,0,1.87,1,0,1013,350,6,444,0,213
2008,2,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",41,11,2.77,1.86,3.29,0,3.07,5,1,646,182,144,181,0,139
2008,2,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",12,4,2.06,0.94,1,0,0,0,1,253,82,102,69,0,0
2008,2,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",141,29,10.82,0.08,15.62,0,2.49,6,0,1038,420,8,537,0,73
2008,2,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",486,146,25.64,1.99,49.4,0,68.98,20,5,7582,934,359,1780,0,4509
2008,2,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",181,61,13.65,3.31,40.53,0.21,3.29,17,0,3274,706,773,1655,9,131
2008,2,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",29,11,5.13,1,4.87,0,0,2,0,707,370,126,211,0,0
2008,2,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6323,1553,238.18,100.76,468.1,8.26,737.69,328,161,90327,12140,10527,21019,217,46424
2008,2,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",50,24,6.63,0,12.95,0,4.42,3,0,1699,677,0,629,0,393
2008,3,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",42,15,1.76,2.37,3.86,0,7.01,3,0,882,156,128,150,0,448
2008,3,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",173,30,13.08,0.14,10.57,0,6.21,1,0,1181,554,9,447,0,171
2008,3,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",572,171,33.97,1.17,49,0,86.86,5,3,9626,1610,65,1948,0,6003
2008,3,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",156,45,14,3.27,21.67,0,6.06,3,0,2294,809,184,895,0,406
2008,3,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,7,4.2,1,1.8,0,0,1,0,389,217,54,118,0,0
2008,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6768,1538,325.06,48.19,402.03,10.19,752.53,78,11,69068,14296,3391,14575,256,36550
2008,3,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",66,22,4.11,0.5,9.36,0,8.03,8,0,1088,237,15,401,0,435
2008,4,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",8,2,0,0,0.25,0,1.75,1,0,184,0,0,17,0,167
2008,4,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",175,29,13.33,0.05,11.36,0,4.26,0,0,1093,541,4,366,0,182
2008,4,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",593,92,16.34,0.31,34.83,0,40.52,1,1,4685,706,17,1293,0,2669
2008,4,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",198,41,12.37,2.57,20.16,0,5.89,2,0,1492,429,203,648,0,212
2008,4,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,14,10.92,1,1.08,0,1,1,0,949,744,105,45,0,55
2008,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6612,1071,218.91,55.26,305.63,3.32,487.88,22,16,47981,9564,4562,11522,85,22248
2008,4,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",81,26,10.67,1.85,7.72,0,5.76,1,1,1487,629,162,339,0,357
2008,5,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",5,1,0.87,0,0.13,0,0,0,0,15,13,0,2,0,0
2008,5,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",181,35,8.03,1.58,18.61,0,6.78,0,0,1343,253,43,737,0,310
2008,5,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",513,67,14.28,0,23.89,0,28.82,3,1,3014,594,0,968,0,1452
2008,5,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",150,19,3.92,2.21,7.52,0,5.35,1,0,687,169,140,230,0,148
2008,5,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",29,15,10.49,2,2.51,0,0,0,0,712,537,105,70,0,0
2008,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6688,948,183.45,26.36,221.33,3.55,513.33,15,5,45826,8772,2325,7809,88,26832
2008,5,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",88,38,13.11,0.42,10.91,0,13.56,4,0,2591,763,20,648,0,1160
2008,6,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",175,34,8.68,0.87,14.43,0,10.02,0,0,1322,385,32,514,0,391
2008,6,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",439,136,26.63,1.57,50.32,0,57.48,1,4,7737,1042,95,2608,0,3992
2008,6,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",98,16,4.12,0.48,9.24,0,2.16,7,0,701,144,35,441,0,81
2008,6,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",34,22,8.18,2.15,9.06,0,2.61,0,0,1262,429,209,501,0,123
2008,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6553,1353,252.03,85.19,265.66,3.8,746.32,5,47,81293,12773,7799,13314,106,47301
2008,7,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",185,37,11.39,1.6,17.55,0,6.46,0,0,1582,481,96,623,0,382
2008,7,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",426,122,36.79,1.42,28.56,0,55.22,5,3,9180,1788,92,1401,0,5899
2008,7,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",60,7,2.34,0,4.66,0,0,0,1,271,62,0,209,0,0
2008,7,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",35,22,9.53,3.11,9.36,0,0,5,0,1115,618,172,325,0,0
2008,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6725,998,202.94,52.26,166.3,5.94,570.56,13,12,57123,10244,4289,7325,425,34840
2008,8,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",180,31,12.92,1.01,15.21,0,1.86,0,0,1738,902,59,712,0,65
2008,8,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",412,83,20.53,1.69,21.72,0,39.07,3,4,4252,582,122,1166,0,2382
2008,8,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",69,1,0,0,1,0,0,1,0,32,0,0,32,0,0
2008,8,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",37,16,12.49,2,1.51,0,0,1,0,911,745,115,51,0,0
2008,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6632,861,161.23,48.01,149.71,3.61,498.44,23,34,43134,6908,3730,7372,96,25028
2008,9,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,9,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",143,10,5.36,0.35,4.24,0,0.05,0,0,222,126,7,88,0,1
2008,9,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",316,38,13.38,0,12.76,0,11.86,0,0,1384,499,0,340,0,545
2008,9,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",81,4,0,0.95,3.05,0,0,1,1,103,0,35,68,0,0
2008,9,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,9,6,2,1,0,0,0,0,463,364,81,18,0,0
2008,9,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6400,515,138.48,12.33,107.12,0.92,256.15,62,4,20946,5738,923,3147,33,11105
2008,10,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",151,9,3.57,0,4.57,0,0.86,0,0,351,178,0,98,0,75
2008,10,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",339,58,13.04,0.39,18.8,0,25.77,0,0,2359,440,23,500,0,1396
2008,10,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",112,10,6.06,0,3.43,0,0.5,0,0,330,198,0,100,0,32
2008,10,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",31,6,3,0.81,2.19,0,0,0,0,355,202,60,93,0,0
2008,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6627,552,151.71,4.53,103.66,0.7,291.39,24,6,22112,6392,198,2579,15,12928
2008,11,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",145,26,7.7,0.34,15.09,0,2.87,0,0,982,295,12,536,0,139
2008,11,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",403,78,8.83,0,31.28,0,37.89,0,0,3614,294,0,977,0,2343
2008,11,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",119,6,4.2,0,1.25,0,0.56,2,0,162,123,0,29,0,10
2008,11,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,8,2.01,3.82,2.17,0,0,1,0,302,52,173,77,0,0
2008,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5912,584,147.87,12.1,106.59,1.35,316.1,32,5,27553,6804,308,2935,59,17447
2008,12,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",153,57,20.16,0.46,30.53,0,5.85,2,1,3287,1283,28,1672,0,304
2008,12,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",401,146,31.4,0,46.95,0,67.64,13,7,7628,1533,0,2765,0,3330
2008,12,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",135,34,6.8,3.26,18.23,0,5.71,12,0,1360,240,227,653,0,240
2008,12,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",30,17,10.33,2.91,3.76,0,0,2,1,1294,1004,126,164,0,0
2008,12,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5861,1658,340.57,153.27,458.83,11.94,693.4,191,146,124910,20172,20772,34137,318,49511
2009,1,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",73,16,9.36,0,6.19,0,0.44,1,0,412,249,0,147,0,16
2009,1,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",138,41,13.47,0.05,23.01,0,4.47,1,0,1561,504,3,805,0,249
2009,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",386,85,20.44,0,23.73,0,40.83,4,2,3614,915,0,848,0,1851
2009,1,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",39,6,3.38,0,1.64,0,0.98,2,0,318,175,0,88,0,55
2009,1,OH,Comair Inc.,MDW,"Chicago, IL: Chicago Midway International",4,3,1.95,0.62,0.43,0,0,0,0,455,317,80,58,0,0
2009,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5701,921,186.39,50.89,278.54,2.59,402.58,143,21,41294,8461,2953,10391,60,19429
2009,2,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",30,5,4,0,0.04,0,0.96,0,0,260,129,0,5,0,126
2009,2,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",33,3,2.17,0.33,0.5,0,0,0,1,109,66,20,23,0,0
2009,2,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",108,12,1.93,0,7.32,0,2.75,0,0,502,58,0,254,0,190
2009,2,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",396,73,18.43,0,25.78,0,28.79,0,4,2894,764,0,702,0,1428
2009,2,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",85,11,3.11,0,5.88,0,2.01,2,0,478,123,0,277,0,78
2009,2,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5106,482,119.71,19.51,136.58,2,204.19,41,38,22354,5120,1378,5076,71,10709
2009,3,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",62,19,6.21,0,4.49,0,8.3,2,0,901,268,0,125,0,508
2009,3,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",124,32,6.33,0.77,10.46,0,14.44,3,0,1351,221,59,362,0,709
2009,3,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",495,134,27.67,2.79,39.01,0,64.53,2,2,6224,1211,419,1385,0,3209
2009,3,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",164,23,4.6,1.37,15.85,0,1.18,2,1,788,150,144,463,0,31
2009,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6246,805,178.4,66.13,160.78,3.19,396.5,36,28,44199,8559,6065,7334,78,22163
2009,4,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",146,42,12.66,1.07,10.53,0,17.74,2,2,2535,496,316,353,0,1370
2009,4,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",127,34,8.87,0.76,12.6,0,11.78,1,0,1454,378,152,454,0,470
2009,4,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",463,93,19.71,0,18.2,0,55.09,3,0,4320,532,0,626,0,3162
2009,4,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",188,17,4.69,0,9.3,0,3.01,0,0,722,345,0,317,0,60
2009,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6197,760,208.85,12.45,89.07,3.71,445.92,17,5,38329,9658,617,3197,111,24746
2009,5,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",147,47,15.68,0,9.16,0,22.15,1,1,2794,1169,0,284,0,1341
2009,5,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",154,27,7.11,0.09,3.76,0,16.04,2,0,1082,257,6,218,0,601
2009,5,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",455,97,21.36,0,26.68,0,48.96,0,3,4151,980,0,869,0,2302
2009,5,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",208,17,9.08,1,4.02,0,2.89,0,1,730,481,19,155,0,75
2009,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6358,839,209.55,16.9,155.02,4.05,453.48,29,31,38426,8657,772,4957,104,23936
2009,6,9E,Pinnacle Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",1,1,0,0,0,0,1,0,0,37,0,0,0,0,37
2009,6,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",150,30,9.5,0.1,8.85,0,11.54,2,1,2129,814,8,541,0,766
2009,6,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",148,35,10.28,0.55,3.81,0,20.37,0,1,2027,393,42,169,0,1423
2009,6,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",437,108,27.09,0,22.91,0,58,2,3,5766,1287,0,1016,0,3463
2009,6,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",219,30,13.51,0.81,8.11,0,7.57,2,0,1108,541,72,241,0,254
2009,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6293,1100,230.55,71.34,184.53,5.74,607.85,6,30,63326,11966,6071,9513,134,35642
2009,7,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",151,22,8.23,0.55,5.04,0,8.18,3,0,1043,427,27,136,0,453
2009,7,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",151,34,9.64,0,7.29,0,17.08,1,0,1424,406,0,302,0,716
2009,7,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",452,138,25.34,0,28.85,0,83.82,4,0,8174,1130,0,1192,0,5852
2009,7,NW,Northwest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",233,27,11.35,0,7.68,0,7.97,0,0,864,307,0,277,0,280
2009,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6567,1010,266.46,36.37,143.34,3.4,560.43,5,4,46384,11581,1766,5946,69,27022
