INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
8/18/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,32L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND DURING NIGHTLY RWY INSPN AT TWY T5. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/18/2013,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,29-Nov,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,830 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/17/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22-Apr,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-x-xx-xxxxxx,OPS FOUND BTWN TWY Y2 AND TWY Y3. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/17/2013,IL,KPIA,PEORIA INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,13/31,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND DURING ROUTINE AIRFLD INSPN. NO STRIKE REPTD. 550 AM DAWN.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/17/2013,IL,KIKK,GREATER KANKAKEE ARPT,PVT,PRIVATELY OWNED,C-172,A,1G11,White-tailed deer,S,15000,226,7,13,4,A,1,1,7,,,,N5148A,,TRUE,FALSE,8,2013,Night,2030,AGL,,4,,10,65,0,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,1,1,Large,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, x-xx-xxxxxx) OPER = ROBERT KACHERGIUS","SIGNIFICANT DMG. PROPELLER, COWLING AND FWD LOWER FUSELAGE ALL DAMAGED. A/C WILL BE OUT OF SERICE AT LEAST 30 DAYS.",720,,16155,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/2013,FALSE,TRUE
8/17/2013,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N732SW,1139,FALSE,FALSE,8,2013,Day,1240,AGL,,4R,,3400,180,10,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,,1,1,Small,Y,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/2013,FALSE,FALSE
8/16/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-737-800,D,YL001,European starling,N,,148,43,10,1,A,4,2,1,1,,,N37281,,TRUE,FALSE,8,2013,Day,935,AGL,,28-Oct,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,2 to 10,2 to 10,Small,,xxxx-x-xx-xxxxxx,REMAINS FOUND W OF TWY DD. NO DMG REPTD. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/2013,FALSE,FALSE
8/16/2013,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,ASQ,EXPRESSJET AIRLINES,CRJ900,D,ZT1,Blackbirds,N,,188,17,22,4,A,4,2,5,5,,,,5082,TRUE,FALSE,8,2013,Day,1140,AGL,,2,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,None,,1,Small,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/2013,FALSE,FALSE
8/16/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,EGF,AMERICAN EAGLE AIRLINES,EMB-135,D,YI005,Barn swallow,,,332,13,1,10,A,3,2,5,5,,,N851AE,3208,TRUE,FALSE,8,2013,Day,930,AGL,,27-Sep,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,1,1,Small,,xxxx-x-xx-xxxxxx,PILOT REPTD A STRIKE ON T/O ROLL. CONT TO DEST. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/2013,FALSE,FALSE
8/15/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22-Apr,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"FEMALE AMERICAN KESTREL AHY, FOUND BY OPS ON RWY 4L/22R NEAR THE INTXN WITH RWY 14L/32R. ID BY WS.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/15/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22-Apr,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-x-xx-xxxxxx,MULTIPLE SPECIES. ONE KILLDEER AND TWO BARN SWALLOWS FOUND BY OPS NEAR TWY WT AND TWY SS. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/15/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,14/32,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND PIECES OF BIRD ON RWY 14L/32R ABEAM TWY U2 DURING DAILY RWY INSPN. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/15/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,EGF,AMERICAN EAGLE AIRLINES,CRJ700,D,UNKBS,Unknown bird - small,N,,188,16,22,4,A,4,2,5,5,,,N541EA,3609,FALSE,FALSE,8,2013,Day,1146,AGL,,32L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,2 to 10,Small,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/2013,FALSE,FALSE
8/15/2013,IL,KPIA,PEORIA INTL ARPT,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-x-xx-xxxxxx,NO STRIKE REPTD. A/C DEPARTING 22 ADVISED OF BIRD CARCASS. SWEPT RWY AND FOUND REMAINS. NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-737-700,D,YI005,Barn swallow,N,,148,42,10,1,A,4,2,1,1,,,N15712,1190,TRUE,FALSE,8,2013,Day,636,AGL,,22R,,100,120,,Approach,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,"OPS FOUND ON RWY 22R, 200 FEET SW OF RWY THRESHOLD. BIRD HIT NOSE CONE THEN WINDSHIELD. NO DMG. ID BY WS.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KMDW,CHICAGO MIDWAY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,4L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,CITY OPS FOUND REMAINS ON RWY 4L DURING ROUTINE AIRFLD INSPN. ID BY WS. 1637 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KMDW,CHICAGO MIDWAY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,4R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,CITY OPS FOUND REMAINS ON RWY 4R DURING ROUTINE AIRFLD INSPN. ID BY WS. 1648 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,25-Jul,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,SINGLE KILLDEER FOUND ON RWY 7/25 NEAR TWY G. 800 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZX3,Sparrows,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,25-Jul,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,SPARROW CARCASS FOUND NEAR C/L ON RWY 7/25. 1330 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,EGF,AMERICAN EAGLE AIRLINES,EMB-145,D,UNKBM,Unknown bird - medium,N,,332,14,1,10,A,3,2,5,5,,,N933AE,2785,FALSE,FALSE,8,2013,Day,730,AGL,,22R,,1100,140,3,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,xxxx-x-xx-xxxxxx,NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/2013,FALSE,FALSE
8/14/2013,IL,KMWA,WILLIAMSON COUNTY REGIONAL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,11,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx),FOUND CARCASS ON RWY INSPN. NO REPT OF STRIKE FROM TWR.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/10/2014,FALSE,FALSE
8/13/2013,IL,KBLV,SCOTT AFB/MIDAMERICA ARPT,MIL,MILITARY,C-135,,N5111,Killdeer,N,,148,,,,A,,,,,,,,,FALSE,FALSE,8,2013,,2100,AGL,,,,100,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Small,,SOURCE = BASH NR xxxxxx,,,,,,Deleted,Deleted,,BASH,,,,11/18/2013,FALSE,FALSE
8/13/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,AAL,AMERICAN AIRLINES,MD-82,D,UNKBS,Unknown bird - small,N,,583,37,34,10,A,4,2,5,5,,,N486AA,362,FALSE,FALSE,8,2013,Day,1600,AGL,,4L,,3000,230,5,Climb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,xxxx-x-xx-xxxxxx,"NO DMG. # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/2013,FALSE,FALSE
8/13/2013,IL,KMDW,CHICAGO MIDWAY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,4R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,CITY OPS FOUND REMAINS ON RWY 4R AT TWY P DURING ROUTINE AIRFLD INSPN. ID BY WS. 900 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/13/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22-Apr,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND AT TWY Y4 DURING RWY INSPN. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/13/2013,IL,KDPA,DUPAGE AIRPORT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,20-Feb,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"FOUND CARCASS ON RWY 2L/20R, 100 FEET N OF TWY W6 BY F.D. DURING FLD/RWY CK. USGA BAND # 200368136. 1920 PM DUSK.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/13/2013,IL,KBLV,SCOTT AFB/MIDAMERICA ARPT,MIL,MILITARY,C-135,,ZT001,Eastern meadowlark,E,8700,148,,,,A,,,,,,,,,FALSE,FALSE,8,2013,,1320,AGL,,,,50,,,Approach,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Small,,SOURCE = BASH NR xxxxxx,,,,9370,,Deleted,Deleted,,BASH,,,,11/18/2013,FALSE,TRUE
8/12/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,AAL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,,148,43,10,1,A,4,2,1,1,,,N989AN,2057,FALSE,FALSE,8,2013,,,AGL,,32L,,1200,200,3,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,Rain,2 to 10,1,Small,N,xxxx-x-xx-xxxxxx,"# STRUCK NOT REPTD, ASSUME 1",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/2013,FALSE,FALSE
8/12/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,ACA,AIR CANADA,EMB-190,D,N5111,Killdeer,N,,332,,22,4,A,4,2,1,1,,,C-FHLH,501,TRUE,FALSE,8,2013,Day,815,AGL,,27r,,20,140,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, x-xx-xxxxxx)",STRUCK DURING FLARE. PILOT REPTD NO DMG. OPS ID'D BIRD. NO REMAISN FOR WS TO ID. AIRLINE REPT O8716-13,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,11/21/2013,FALSE,FALSE
8/12/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,14L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND NEAR TWY T6 AND THE 3000 FEET REM MARKER FOR 14L. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/12/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,1C2101,Eastern red bat,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,14L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND ON RWY 14L C/L. BTWN TWY U3 AND TWY U4. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/11/2013,IL,KMDW,CHICAGO MIDWAY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,4R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,CITY OPS FOUND REMAINS ON RWY 4R AT RWY 31R DURING ROUTINE INSPN. ID BY WS. 1030 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
8/11/2013,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,22L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND DURING RWY INSPN ON E SHOULDER OF THE 4000 FEET REM MARKER. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/2013,FALSE,FALSE
