year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2010,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5030,729,137.12,17.78,399.02,0,175.08,188,18,43826,9393,963,19565,0,13905
2010,12,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",588,205,47.61,1.37,115.62,1.26,39.13,26,3,13663,2878,117,8107,53,2508
2010,12,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2127,618,65.24,23.79,315.2,0.33,213.44,141,1,48674,5677,2301,23575,6,17115
2010,12,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",898,207,23.56,4.38,85.8,0.83,92.44,68,3,13040,1463,237,4717,38,6585
2011,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4542,757,173.34,29.68,335.84,0,218.13,200,4,47130,10587,2623,18630,0,15290
2011,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,29,3.97,0.74,23.29,0,1,3,0,1693,310,17,1315,0,51
2011,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",171,59,16.88,0.5,32.49,0,9.13,10,0,4033,810,24,2387,0,812
2011,1,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",487,113,31.69,7.45,60.94,2.04,10.88,27,1,7455,1017,465,5385,56,532
2011,1,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",492,128,33.36,11.43,51.01,0,32.2,28,0,6391,1339,832,2575,0,1645
2011,1,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",343,89,17.89,8.3,23.01,0,39.79,21,1,8525,2420,1726,991,0,3388
2011,1,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6711,1752,212.41,51.22,751.46,0.84,736.07,311,1,113127,25224,4831,40036,21,43015
2011,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3134,872,66.44,8.8,363.67,0.86,432.22,142,1,62328,5027,951,26100,62,30188
2011,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4626,759,131.34,16.86,446.33,1,163.47,131,3,44024,8244,1164,23473,118,11025
2011,1,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",597,137,38.09,1.76,77.41,0,19.73,27,0,8255,2504,166,4590,0,995
2011,1,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1829,432,45.12,5.41,205.63,0,175.84,69,0,33344,3512,388,15079,0,14365
2011,1,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",810,133,14.07,2.69,53.06,0.68,62.5,40,0,9503,698,138,3512,15,5140
2011,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4195,996,182.57,26.68,469.14,0.5,317.11,424,16,58846,11552,2131,23489,59,21615
2011,2,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",123,21,3.69,0,15.73,0,1.58,6,0,1245,176,0,1039,0,30
2011,2,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",156,69,20.35,0,39.27,0,9.38,13,0,4906,1609,0,2540,0,757
2011,2,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",498,110,17.35,2.44,78.12,0.28,11.81,49,0,7800,1056,122,5362,11,1249
2011,2,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",448,99,28.99,5.12,49.38,0,15.5,35,1,5006,1519,298,2346,0,843
2011,2,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",273,77,19.18,9.91,24.23,0,23.68,48,1,6136,1601,1215,1191,0,2129
2011,2,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6132,1788,258.8,58.86,674.08,0.4,795.86,990,6,124074,26684,6069,38670,10,52641
2011,2,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2766,692,58.72,16.42,279.76,0.61,336.5,368,5,55405,5528,1891,22370,20,25596
2011,2,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4325,685,120.91,11.62,369.78,0,182.69,354,12,36048,7562,1224,15088,0,12174
2011,2,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",547,149,39.92,0.53,87.85,0,20.7,41,2,9048,2612,35,5000,0,1401
2011,2,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3081,936,159.23,14.18,372.8,0,389.79,472,5,86474,18304,3021,29638,0,35511
2011,2,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",751,146,17.74,4.44,74.76,0,49.06,75,0,9946,1100,672,4028,0,4146
2011,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4729,808,166.9,21.23,387.77,0.72,231.39,64,6,50910,12059,2014,22475,14,14348
2011,3,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",149,25,9.29,0,12.71,0,3,0,0,2033,950,0,913,0,170
2011,3,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",172,59,26.48,0,27.67,0,4.85,0,0,3538,1770,0,1453,0,315
2011,3,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",673,207,48.9,4.19,122.09,2.03,29.8,2,1,10504,2417,187,6218,74,1608
2011,3,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",456,102,21.34,1.79,50.8,0,28.07,2,0,4718,1099,79,2202,0,1338
2011,3,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",361,73,20.11,5.51,17.87,0,29.51,17,0,5687,1661,614,995,0,2417
2011,3,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6937,1411,200.64,26.59,660.36,0,523.41,173,7,92140,23397,2039,34720,0,31984
2011,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2687,517,53.69,6.32,203.21,0.46,253.32,89,2,38429,4880,872,15672,12,16993
2011,3,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5037,614,115.87,4.28,255.15,0,238.7,58,5,35257,7396,306,12377,0,15178
2011,3,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",622,143,48.25,0.48,76.21,0.59,17.48,2,1,8346,2463,80,4739,40,1024
2011,3,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4542,865,131.12,7.28,339.05,0,387.55,163,6,60576,11680,825,23000,0,25071
2011,3,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",922,127,21.42,2.71,61.5,0,41.38,26,0,9661,1980,392,4670,0,2619
2011,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4637,1337,215.63,32.05,657.56,0,431.77,154,22,93679,13932,3032,44794,0,31921
2011,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",145,26,3.97,1,20.03,0,1,3,0,1425,124,108,1115,0,78
2011,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",167,58,14.19,1,34.04,0,8.77,3,0,4975,852,352,3186,0,585
2011,4,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",645,235,48.61,1.43,153.72,0.36,30.87,20,5,15910,2605,133,10741,10,2421
2011,4,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",466,142,26.24,6.82,80.1,0,28.84,9,3,8865,1591,782,5058,0,1434
2011,4,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",445,141,27.17,22.44,45.55,0,45.84,29,1,12377,2501,2935,2482,0,4459
2011,4,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7073,2151,237.99,67.42,1001.17,0,844.42,500,8,158094,27052,5496,69947,0,55599
2011,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2259,583,53.3,9.47,289.25,0.94,230.04,141,5,43783,4550,797,24137,17,14282
2011,4,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4667,929,127.98,8.98,544.04,0,248,81,15,54965,8723,482,28178,0,17582
2011,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",594,185,43.13,2.04,113.32,0.53,25.97,10,1,12664,2491,76,8283,23,1791
2011,4,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4507,1271,225.7,12.46,528.05,1.18,503.61,333,8,104460,22029,1197,44419,49,36766
2011,4,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",817,196,22.18,4,59.84,1,108.99,40,2,14157,1394,152,3196,40,9375
2011,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4736,1183,216.74,26.8,575.66,0.66,363.13,259,22,85934,15764,2459,38376,32,29303
2011,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",155,27,1.59,0,25.41,0,0,0,0,2952,44,0,2908,0,0
2011,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",221,68,10.08,0,40.68,0.4,16.84,3,0,7324,993,0,4848,8,1475
2011,5,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",697,257,44.04,6.91,178.7,0.41,26.95,7,5,19304,2689,555,14088,9,1963
2011,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",520,133,32.48,3.91,75.91,0,20.71,11,1,8359,1768,291,5068,0,1232
2011,5,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",463,110,24.31,18.89,30.22,0,36.58,34,4,9578,2085,2300,1618,0,3575
2011,5,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7393,2049,252.76,64.11,898.93,0.45,832.75,653,35,176975,35039,10240,74701,9,56986
2011,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2314,562,47.27,11.97,259.78,1.42,241.55,145,5,53396,3213,2397,28741,24,19021
2011,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4841,976,164.88,21.11,501.5,0,288.52,108,24,69547,12173,2142,32841,0,22391
2011,5,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",628,213,48.97,1.9,130.37,1.75,30.01,18,2,15496,3257,81,10013,148,1997
2011,5,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4443,1036,156.89,17.61,465.88,0.33,395.29,346,19,96793,14219,3343,48713,13,30505
2011,5,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",816,146,0,0,28.65,0,117.35,47,4,13905,0,0,1904,0,12001
2011,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4670,954,235.49,26,328.97,0.13,363.4,226,8,68320,14109,2423,22479,11,29298
2011,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",150,24,3.72,0,18.5,0,1.78,0,4,973,105,0,768,0,100
2011,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",223,65,24.05,1,26.32,0,13.64,2,0,5068,1806,482,1518,0,1262
2011,6,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",687,236,65.87,11.24,110.85,1.78,46.25,3,2,14401,3929,1056,6203,51,3162
2011,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",581,145,44.02,14.2,49.22,0,37.56,12,0,8447,2410,984,2880,0,2173
2011,6,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",448,148,31.95,11.83,17.83,0,86.39,23,2,13632,2570,1856,1495,0,7711
2011,6,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7316,1579,237.25,89.81,553.94,0,698,578,29,128083,27124,17436,40684,0,42839
2011,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2403,557,39.05,14.12,185.71,0.25,317.86,114,3,36087,2414,981,12019,6,20667
2011,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5105,1063,254.14,20.16,369.39,0.46,418.85,142,7,77931,19113,2846,23667,56,32249
2011,6,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",609,179,60.8,5.34,67.45,0,45.41,14,1,9687,3006,764,3395,0,2522
2011,6,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4593,1029,168.45,12.58,341.4,1.22,505.35,328,16,76248,16773,1644,21897,93,35841
2011,6,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",882,167,49.66,5,39.1,0,73.24,37,5,12059,4526,241,1885,0,5407
2011,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4804,1132,251.7,25.6,392.33,0,462.38,164,28,72396,16069,1890,21740,0,32697
2011,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",155,21,3.41,0,15.11,0,2.49,0,1,1172,125,0,931,0,116
2011,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",230,79,28.26,0.06,39.29,0,11.39,2,0,4733,1801,9,2022,0,901
2011,7,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",732,244,71.51,4.87,116.59,0.89,50.14,6,4,14528,4208,207,6253,19,3841
2011,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",591,137,34.12,9.53,61.24,0,32.11,12,0,8609,1802,1074,3687,0,2046
2011,7,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",478,156,29.15,17.06,18.7,0,91.09,23,2,14267,2399,1443,1360,0,9065
2011,7,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7529,1652,229.6,74.09,577.91,1.07,769.33,441,9,114950,23113,7552,36561,28,47696
2011,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2511,604,46.78,5.8,204.13,0,347.29,123,7,40278,3614,350,12992,0,23322
2011,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5298,1258,257.66,17.48,464.1,0,518.76,178,13,85910,16838,1721,25381,0,41970
2011,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",629,187,52.04,2.41,87.47,0.09,44.99,12,5,11491,3434,136,4782,2,3137
2011,7,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4639,1070,164.59,11.34,313.99,1,579.08,245,10,87190,17411,1734,20725,178,47142
2011,7,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",912,197,16.84,4.25,44.52,0,131.39,29,5,13868,841,388,2091,0,10548
2011,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4748,893,225.58,43.5,285.03,0.61,338.29,187,24,60121,14458,3310,16433,11,25909
2011,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",155,13,3,0,9,0,1,0,0,618,118,0,481,0,19
2011,8,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",225,65,18.78,3.88,23.86,0,18.48,14,2,5829,1664,646,1384,0,2135
2011,8,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",703,196,64.52,5.73,88.45,3.34,33.96,22,4,12320,3919,471,4985,116,2829
2011,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",574,130,44.63,5.59,44.11,0,35.67,6,2,7807,3016,562,2277,0,1952
2011,8,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",521,122,34.4,5.14,25.75,0,56.72,21,4,12027,3676,876,1378,0,6097
2011,8,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7509,1235,235.05,53.23,396.37,0,550.35,346,34,87233,24078,5949,27383,0,29823
2011,8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2488,445,50.36,8.37,143.99,0.47,241.8,81,6,31544,3757,797,9424,31,17535
2011,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5326,915,205.87,27.07,319.11,0,362.96,178,12,60044,13861,2333,17825,0,26025
2011,8,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",606,175,55.57,6.06,75,0.05,38.32,18,2,11350,3991,557,4299,5,2498
2011,8,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4659,765,148.55,8.57,242.76,0,365.12,131,11,62550,15450,432,18769,0,27899
2011,8,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",937,125,30.67,39.19,29.05,0,26.09,30,6,10043,2323,4012,1608,0,2100
2011,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4381,755,194.74,16.45,319.38,0.86,223.57,29,2,41913,11334,829,16210,18,13522
2011,9,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",150,26,5.06,0.21,17.82,0,2.91,0,0,889,210,8,549,0,122
2011,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",227,50,13.62,0,25,0,11.39,1,0,2871,720,0,1287,0,864
2011,9,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",629,164,44.33,4.25,99.11,0.77,15.54,1,1,7153,1846,431,4022,16,838
2011,9,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",496,74,26.25,2.72,36.22,0,8.82,1,0,3829,1497,159,1624,0,549
2011,9,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",651,177,47.21,6.26,30.51,0,93.01,20,2,12802,3586,465,1491,0,7260
2011,9,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6808,905,182.28,29.38,344.97,0,348.36,94,2,56585,18872,2901,18292,0,16520
2011,9,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2290,349,46.85,5.92,144.21,2.05,149.97,20,0,17745,2521,422,7901,65,6836
2011,9,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4700,883,168.82,13.69,453.62,0,246.86,47,0,43168,10999,1803,15312,0,15054
2011,9,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",562,123,41.13,0.59,61.16,1,19.12,8,0,5577,1835,16,2539,27,1160
2011,9,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3962,634,174.49,2.27,137.04,0,320.19,103,2,44949,19254,312,5465,0,19918
2011,9,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",805,93,17,3,32.69,0,40.31,18,0,6325,1770,160,2268,0,2127
2011,10,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4521,610,175.19,13.93,211.05,0.09,209.74,36,8,32331,10613,1072,8187,10,12449
2011,10,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",155,15,3.05,0,9.86,0,2.09,0,0,535,110,0,339,0,86
2011,10,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",228,59,21.05,0.1,21.48,0,16.37,1,0,3710,1370,21,952,0,1367
2011,10,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",640,116,30.21,7.36,67.59,1.27,9.57,6,1,4464,1007,546,2320,25,566
2011,10,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",474,40,16.04,0.73,14.8,0,8.44,0,1,1644,795,54,445,0,350
2011,10,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",635,136,40.24,1.29,20.18,0,74.29,22,2,9991,3912,52,681,0,5346
2011,10,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6981,776,184.21,21.15,288.45,0,282.18,56,3,44723,19357,1631,10307,0,13428
2011,10,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2457,270,44.24,1.49,86.52,1,136.75,22,1,12771,2815,36,2998,20,6902
2011,10,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4784,612,158.84,5.63,213.76,0.39,233.38,38,2,29681,8400,429,6779,13,14060
2011,10,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",594,82,37.38,1.53,32.32,0.39,10.38,1,2,4324,2082,83,1578,7,574
2011,10,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4033,487,109.09,2.76,136.71,0.1,238.34,91,2,26612,10399,226,4273,2,11712
2011,10,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",822,78,17.27,1.77,13.48,0,45.48,12,0,4809,1138,167,583,0,2921
2011,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4033,849,153.01,9.63,484.3,0,202.06,48,4,49851,9101,651,27522,0,12577
2011,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",143,19,4.05,0,13,0,1.95,0,0,2254,509,0,1639,0,106
2011,11,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",187,41,8.8,0,26.07,0,6.12,0,0,2910,630,0,2074,0,206
2011,11,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",669,182,43.87,4.16,110.59,0,23.38,2,0,9387,1570,319,6024,0,1474
2011,11,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",475,103,17.5,3.9,71.43,0,10.17,2,0,6300,1214,140,4228,0,718
2011,11,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",446,127,35.46,22.11,15.28,0,54.15,16,2,10053,2985,2313,687,0,4068
2011,11,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6584,1200,151.73,39.9,649.02,0,359.35,138,2,78416,21595,2952,36325,0,17544
2011,11,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2340,502,30.12,3.71,275.74,0,192.43,60,1,39446,2622,325,22726,0,13773
2011,11,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4315,748,125.85,4.93,419,1,197.22,49,5,40315,8097,289,19745,28,12156
2011,11,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",577,132,39.24,0.88,72.45,0.96,18.47,6,1,7511,1888,43,4558,26,996
2011,11,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3923,784,137.13,2.97,379.23,0,264.67,80,3,64393,13300,376,30982,0,19735
2011,11,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",703,103,37.63,2.53,48.59,0,14.25,17,0,7224,3347,248,2846,0,783
2011,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3961,502,140.35,7.44,242.49,0,111.73,45,6,26456,11285,210,8633,0,6328
2011,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",140,16,2.06,1.44,12.5,0,0,0,0,681,46,27,608,0,0
2011,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",176,35,12.34,0,18.09,0,4.57,0,0,2436,1064,0,992,0,380
2011,12,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",696,154,51.12,0.85,75.81,0,26.22,0,0,5672,2315,26,2128,0,1203
2011,12,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",446,66,20.32,3.16,28.28,0,14.24,2,1,2987,974,128,1251,0,634
2011,12,EV,Atlantic Southeast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",547,116,30,8.16,23.92,0,53.92,24,1,8629,3066,485,1225,0,3853
2011,12,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6627,761,156.67,24.96,322.59,0.47,256.31,64,4,48815,18449,1500,13938,8,14920
2011,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2238,383,37.3,5.65,131.86,0.75,207.44,36,2,18692,2136,231,6092,15,10218
2011,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4230,678,196.71,7.58,277.56,0,196.15,45,2,30993,10991,351,8412,0,11239
2011,12,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",608,91,25.98,0.06,50.72,0,14.23,3,1,3825,1179,7,1941,0,698
2011,12,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4265,650,120.49,1.07,188.87,1.42,338.16,39,2,41555,9303,45,8993,28,23186
2011,12,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",722,104,23,3,35.82,1,41.18,9,1,5655,1863,112,1351,24,2305
2012,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3988,448,146.97,12.18,182.15,0,106.71,114,5,27471,11253,1047,8265,0,6906
2012,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",129,17,5,3.57,7.43,0,1,2,0,1402,321,418,647,0,16
2012,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",147,32,11.33,0,16.54,0,4.13,0,1,2176,555,0,1437,0,184
2012,1,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",403,66,19.16,3.05,30.61,1,12.18,6,1,3389,784,365,1493,30,717
2012,1,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4932,964,178.71,63.23,247.85,1.69,472.52,224,5,69220,16958,7192,10742,43,34285
2012,1,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6706,986,171.53,43.88,384.71,0,385.89,288,14,68656,19776,4979,19004,0,24897
2012,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2049,371,55.68,7.8,146.4,0.75,160.37,93,2,21413,3924,413,8222,12,8842
2012,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4866,793,203.03,11.29,367.79,0,210.88,139,4,44385,12649,806,14336,0,16594
2012,1,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",594,91,27.56,0.68,44.72,1,17.04,7,2,5381,1516,114,2564,40,1147
2012,1,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",182,29,3.91,8.22,5.34,0,11.53,4,0,1589,139,368,343,0,739
2012,1,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",795,99,21,2,26.91,0,49.09,31,0,5185,1120,35,1276,0,2754
2012,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3974,421,109.37,6.04,185.95,1.67,117.97,84,12,30632,9935,594,11141,27,8935
